time,username,tweet,company,sentiment_of_tweet,confidence_of_sentiment,date
1485847191,NigelBritto,RT @xtahzy: Feeling sad *tralalala* very sad *tingdidingding* too sad *lalalala* https://t.co/xzOGJceGzc,NULL,NULL,NULL,Tue Jan 31 07:19:30 +0000 2017
1485847217,paulineduffy24,RT @ChurchillRL: How would you like to #WIN a spa break? RT this post and follow us to enter. Ends 31/01 Tcs and Cs apply. https://t.co/gEw…,NULL,NULL,NULL,Tue Jan 31 07:19:56 +0000 2017
1485847228,BSE_News,"TATACHEM - Q3 results on Feb 08, 2017 https://t.co/GAWjcyMAAU",NULL,NULL,NULL,Tue Jan 31 07:20:07 +0000 2017
1485847232,sharebossindia,"TATA CHEMICALS LTD. - 500770 - Q3 results on Feb 08, 2017 https://t.co/5SMkuj2BbE #ShareBoss https://t.co/bSrLZx0XBX Tata Chemicals L..",NULL,NULL,NULL,Tue Jan 31 07:20:11 +0000 2017
1485847263,kalyan_follower,"RT @Tweetsandeep: Trump's executive order on H1B visas hits Indian IT cos. Shares of TCS, Infosys, Wipro and HCL tech fall by upto 5% @Indi…",NULL,NULL,NULL,Tue Jan 31 07:20:42 +0000 2017
1485847282,CallMeSpits,Bet Modi fans and Trump supporting Indians are shitting themselves. https://t.co/6MP3FFHVk8,NULL,NULL,NULL,Tue Jan 31 07:21:01 +0000 2017
1485847294,kunalsahay,RT @xtahzy: Feeling sad *tralalala* very sad *tingdidingding* too sad *lalalala* https://t.co/xzOGJceGzc,NULL,NULL,NULL,Tue Jan 31 07:21:13 +0000 2017
1485847300,GoodReturnsIN,"@TCS , Infosys #shares Slump On Reports Of H1 B Visa Holders Salary Hike
https://t.co/a9HdupLuxi @Infosys",NULL,NULL,NULL,Tue Jan 31 07:21:19 +0000 2017
1485847304,The_truth_eye,촛불집회 중국유학생 6만명 투입 (중국이 민주당의원매수) https://t.co/LDcg1tQdv3,NULL,NULL,NULL,Tue Jan 31 07:21:23 +0000 2017
1485847372,GauravTexts,"RT @Tweetsandeep: Trump's executive order on H1B visas hits Indian IT cos. Shares of TCS, Infosys, Wipro and HCL tech fall by upto 5% @Indi…",NULL,NULL,NULL,Tue Jan 31 07:22:31 +0000 2017
1485847373,jayaprakash_s,"Hindus 4 T***p, how d'ya like yr orange-faced boy now? https://t.co/iUD0ld86fr",NULL,NULL,NULL,Tue Jan 31 07:22:32 +0000 2017
1485847384,vicky_rockfort,хυv500 .. cнaverleт ... ιnnova.. ѕυzυĸĸι cereloo.. https://t.co/J3daTB9KBO,NULL,NULL,NULL,Tue Jan 31 07:22:43 +0000 2017
1485847389,IamPuneetW,"H1-B visa effect: .@Infosys , .@TCS , .@Wipro tank up to 5% https://t.co/VYb4lous16 https://t.co/MbmeeMmrDQ",NULL,NULL,NULL,Tue Jan 31 07:22:48 +0000 2017
1485847394,maanniiiiiii,RT @vicky_rockfort: хυv500 .. cнaverleт ... ιnnova.. ѕυzυĸĸι cereloo.. https://t.co/J3daTB9KBO,NULL,NULL,NULL,Tue Jan 31 07:22:51 +0000 2017
1485847394,sandipcapt,"RT @waglenikhil: Trump's Next Immigration Move Could Hit Infy, Wipro, TCS https://t.co/EHKMEgizfS",NULL,NULL,NULL,Tue Jan 31 07:22:53 +0000 2017
1485847405,BruvPeace,Mitron !! What's happening ?? @iamshalabhkumar things not going according to plan Sir ..  https://t.co/oNUXtfjgg0,NULL,NULL,NULL,Tue Jan 31 07:23:04 +0000 2017
1485847414,tnomas10,"RT @Tweetsandeep: Trump's executive order on H1B visas hits Indian IT cos. Shares of TCS, Infosys, Wipro and HCL tech fall by upto 5% @Indi…",NULL,NULL,NULL,Tue Jan 31 07:23:13 +0000 2017
1485847472,padma_kl,"RT @waglenikhil: Trump's Next Immigration Move Could Hit Infy, Wipro, TCS https://t.co/EHKMEgizfS",NULL,NULL,NULL,Tue Jan 31 07:24:11 +0000 2017
1485847496,NDTVProfit,"Infosys, TCS Bleed As H-1B Bill Proposes Minimum Pay Be Doubled
https://t.co/8b8aE7Vi1X",NULL,NULL,NULL,Tue Jan 31 07:24:35 +0000 2017
1485847498,wlstcom,"Infosys, TCS Bleed As H-1B Bill Proposes Minimum Pay Be Doubled - NDTV #wlst https://t.co/bvXT3Znx8Q https://t.co/ga4QGqe5BW",NULL,NULL,NULL,Tue Jan 31 07:24:36 +0000 2017
1485847499,kagsuresh,"RT @Tweetsandeep: Trump's executive order on H1B visas hits Indian IT cos. Shares of TCS, Infosys, Wipro and HCL tech fall by upto 5% @Indi…",NULL,NULL,NULL,Tue Jan 31 07:24:38 +0000 2017
1485847572,GajodharGift,Jai ho bhakton @ssunilkumarlal and others https://t.co/Drk9dqBcwh,NULL,NULL,NULL,Tue Jan 31 07:25:51 +0000 2017
1485847574,samarjeet123,"RT @Tweetsandeep: Trump's executive order on H1B visas hits Indian IT cos. Shares of TCS, Infosys, Wipro and HCL tech fall by upto 5% @Indi…",NULL,NULL,NULL,Tue Jan 31 07:25:53 +0000 2017
1485847650,ANUJ96007,"RT @Tweetsandeep: Trump's executive order on H1B visas hits Indian IT cos. Shares of TCS, Infosys, Wipro and HCL tech fall by upto 5% @Indi…",NULL,NULL,NULL,Tue Jan 31 07:27:09 +0000 2017
1485847661,gokulsy,"RT @Tweetsandeep: Trump's executive order on H1B visas hits Indian IT cos. Shares of TCS, Infosys, Wipro and HCL tech fall by upto 5% @Indi…",NULL,NULL,NULL,Tue Jan 31 07:27:19 +0000 2017
