username,tweet,company,sentiment_of_tweet,confidence_of_sentiment,date,time
rahultri1977,"RT @snmoond: Thanku @reliancejio for ""Jio Summer Surprise Offer"". It's Prime time on Reliance Jio 4 getting Surprise Offer From Jio.
""Jio J…",Reliance,NULL,NULL,"2017-03-31 23:22:28",1491405162
KarthiAjithFan,"RT @sanjaybafna: #BREAKING Reliance #Jio Extends #JioPrime Subscription offer till 15th April https://t.co/AZlG95zc9U",Reliance,NULL,NULL,"2017-03-31 23:20:30",1491405162
KarthiAjithFan,"RT @sanjaybafna: RIL Chairman Mukesh Ambani's  Letter to all Reliance #Jio Subscribers on extension of #JioPrime, Jio Summer Surprise Offer…",Reliance,NULL,NULL,"2017-03-31 23:19:59",1491405162
venky4charan,"RT @sanjaybafna: RIL Chairman Mukesh Ambani's  Letter to all Reliance #Jio Subscribers on extension of #JioPrime, Jio Summer Surprise Offer…",Reliance,NULL,NULL,"2017-03-31 23:19:41",1491405162
Dhanesh11us,"Reliance Jio pushes paid plan deadline to April 15, continues price war https://t.co/I75cMpUEdU via @economictimes",Reliance,NULL,NULL,"2017-03-31 23:18:59",1491405162
sharebossindia,"Sensex, Nifty end flat, RIL shares jump as Reliance Jio’s free offer ends today.. https://t.co/3fneOE4tLU",Reliance,NULL,NULL,"2017-03-31 23:17:37",1491405162
sharebossindia,"Reliance Industries shares rise as much as 5% on last day of Jio offer .. https://t.co/3p3isJycEi",Reliance,NULL,NULL,"2017-03-31 23:17:36",1491405162
PerfectedHacks,"Reliance Jio Prime Plan Last Date Extended, Xiaomi Redmi Note 4 Pre-Orders, and More: Your… https://t.co/7Cy98gOeqH https://t.co/A3DyRqrfVT",Reliance,NULL,NULL,"2017-03-31 23:14:09",1491405162
Subhash988,"RT @ShubhamKr750: Free net users have been given a 15 days oxygen by Reliance Jio. Thanks #JioPrime",Reliance,NULL,NULL,"2017-03-31 23:12:36",1491405162
JasmineRaferty,"Mukesh Ambani offers 'shagun' gift for Reliance Jio customers. Are you eligible for it?",Reliance,NULL,NULL,"2017-03-31 23:11:09",1491405162
owaisbhat41,"RT @sanjaybafna: #BREAKING Reliance #Jio Extends #JioPrime Subscription offer till 15th April https://t.co/AZlG95zc9U",Reliance,NULL,NULL,"2017-03-31 23:07:38",1491405162
ossbss_ami_ucc,"AMI Business Survey: Hurun India Philanthropy list: HCL's Shiv Nadar, Infosys' Kris… https://t.co/oEl9jAmHMX",Reliance,NULL,NULL,"2017-03-31 23:07:29",1491405162
SebiRbiMca,"Have A Strong Case Against Sebi Order, Says Reliance Industries - NDTV https://t.co/ZF2X7FdghX",Reliance,NULL,NULL,"2017-03-31 23:07:24",1491405162
Thesunnysahu,"ख़ुशख़बरी ! #Reliance #Jio New PRIME offer | #JIO_SUMMER SURPRISE OFFER | JIO... https://t.co/w8Jq1a9SkR via @YouTube",Reliance,NULL,NULL,"2017-03-31 23:06:41",1491405167
Krishna62556041,"Reliance Jio extends Prime membership deadline to April 15th, announces 'Summer Surprise' offer https://t.co/WNAJqVBF8z via @DailyhuntApp",Reliance,NULL,NULL,"2017-03-31 23:05:29",1491405167
Chandan56393153,"https://t.co/BN9LlKAbKt Reliance Jio",Reliance,NULL,NULL,"2017-03-31 23:04:55",1491405167
SolidLover121,"RT @sanjaybafna: If you recharge your Reliance #Jio number or #JioFi with @MobiKwik or @Paytm you will get these benefits worth Rs.1130 (to…",Reliance,NULL,NULL,"2017-03-31 23:04:49",1491405167
vishalgiri13111,"RT @androidwikihow: Reliance Jio Prime deadline extended till April 15, Rs. 303 first recharge offers free services till June, 2017 - https…",Reliance,NULL,NULL,"2017-03-31 23:04:06",1491405168
moomblr,"Reliance Jio extends offer till April 15 https://t.co/qeWKrERJDJ",Reliance,NULL,NULL,"2017-03-31 22:56:56",1491405168
JayakumarNamath,"RT @SirJadeja: Two Minutes Of Silence For Reliance Jio Customers Who Recharged Rs 149 Plan Today. ?

#JioPrime #Jio4G Jio Summer Surprise O…",Reliance,NULL,NULL,"2017-03-31 22:51:55",1491405168
jishantsarena,"WoW Reliance jio offer Extended till July 2017 Summer Surprise HD https://t.co/xqJ2MdPjOc @reliancejio",Reliance,NULL,NULL,"2017-03-31 22:50:29",1491405168
RohitvNiranjan,"RT @tech2eets: .@RelianceJio : Mukesh Ambani thanks #Jio customers, announces Jio Summer Surprise Offer and more https://t.co/vLbA5ZcoxT ht…",Reliance,NULL,NULL,"2017-03-31 22:48:06",1491405168
nadaanprani,"RT @SirJadeja: Two Minutes Of Silence For Reliance Jio Customers Who Recharged Rs 149 Plan Today. ?

#JioPrime #Jio4G Jio Summer Surprise O…",Reliance,NULL,NULL,"2017-03-31 22:47:52",1491405168
np_kishan,"I added a video to a @YouTube playlist https://t.co/ZVzpHZaLZy Latest News From Jio | Reliance Jio extends Prime membership",Reliance,NULL,NULL,"2017-03-31 22:46:34",1491405168
np_kishan,"Latest News From Jio | Reliance Jio extends Prime membership: https://t.co/ZVzpHZaLZy via @YouTube",Reliance,NULL,NULL,"2017-03-31 22:43:51",1491405168
JackHittle,"Reliance Jio extends offer till April 15 https://t.co/FM0zaolS6A https://t.co/uHQOK2b2uY",Reliance,NULL,NULL,"2017-03-31 22:39:26",1491405168
orbitcollection,"After Reliance Jio success, Reliance Industries set to surprise with higher dividends, says Nomura https://t.co/etBJCaO39d",Reliance,NULL,NULL,"2017-03-31 22:38:52",1491405168
sopra76051604,"https://t.co/J8XGhgFkoJ good news for joi members",Reliance,NULL,NULL,"2017-03-31 22:38:50",1491405168
OrdoFibonacci,"India's Reliance Jio signs up 72 million paying customers https://t.co/daaFb7LNQC via @Reuters",Reliance,NULL,NULL,"2017-03-31 22:38:17",1491405170
shubh4nshu,"RT @dna: Reliance Jio Prime membership extended till April 15: Full text of Mukesh Ambani’s letter https://t.co/3TjSA0Putb https://t.co/5GW…",Reliance,NULL,NULL,"2017-03-31 22:38:02",1491405171
sharebossindia,"Reliance Jio extends last date for Prime Membership subscription.. https://t.co/fGQVgmkX4v",Reliance,NULL,NULL,"2017-03-31 22:35:29",1491405171
sharebossindia,"Mukesh Ambani offers 'shagun' gift for Reliance Jio customers. Are you eligible for it?.. https://t.co/IyQJ8KTGij",Reliance,NULL,NULL,"2017-03-31 22:35:29",1491405171
sharebossindia,"Here's the full text of Mukesh Ambani's statement on extending Jio's Prime membership.. https://t.co/kJdmgZDDuA",Reliance,NULL,NULL,"2017-03-31 22:35:29",1491405171
AryaVj_,"RT @sanjaybafna: If you recharge your Reliance #Jio number or #JioFi with @MobiKwik or @Paytm you will get these benefits worth Rs.1130 (to…",Reliance,NULL,NULL,"2017-03-31 22:35:02",1491405171
rahul2277_,"RT @SirJadeja: Reliance Jio Clocks Over 72 Million Prime Members,Membership Deadline Extended Till April 15. Recharge For Rs.303 Get 3 Mont…",Reliance,NULL,NULL,"2017-03-31 22:33:25",1491405171
rahul2277_,"RT @SirJadeja: Two Minutes Of Silence For Reliance Jio Customers Who Recharged Rs 149 Plan Today. ?

#JioPrime #Jio4G Jio Summer Surprise O…",Reliance,NULL,NULL,"2017-03-31 22:32:37",1491405171
ShubhamKr750,"Free net users have been given a 15 days oxygen by Reliance Jio. Thanks #JioPrime",Reliance,NULL,NULL,"2017-03-31 22:31:34",1491405171
Rishabhprakash4,"RT @Sudip1210: Reliance Jio @reliancejio announces Jio Summer Surprise Offer, #JioPrime registration window extended 
https://t.co/OQ07t75D…",Reliance,NULL,NULL,"2017-03-31 22:29:47",1491405171
utkvishwas,"RT @SirJadeja: Two Minutes Of Silence For Reliance Jio Customers Who Recharged Rs 149 Plan Today. ?

#JioPrime #Jio4G Jio Summer Surprise O…",Reliance,NULL,NULL,"2017-03-31 22:25:27",1491405171
utkarshontwit,"Reliance Jio is nothing but Intolerance in sim card.......!!",Reliance,NULL,NULL,"2017-03-31 22:18:41",1491405171
jigneshpateluk,"RT @SirJadeja: Two Minutes Of Silence For Reliance Jio Customers Who Recharged Rs 149 Plan Today. ?

#JioPrime #Jio4G Jio Summer Surprise O…",Reliance,NULL,NULL,"2017-03-31 22:18:28",1491405171
lautanjobs,"Executive PMO Job at Reliance Jio Infocomm Limited https://t.co/E5uRDAbiGh / India #India #Jobs #JobSeekers #Employment #Recruiting #Hiring",Reliance,NULL,NULL,"2017-03-31 22:15:44",1491405171
anurag8710,"RT @moneycontrolcom: Rejoice! @reliancejio extends Prime membership till April 15 https://t.co/Q0WJVfDeoC #RelianceJio https://t.co/CDpGXqR…",Reliance,NULL,NULL,"2017-03-31 22:14:37",1491405171
anurag8710,"RT @moneycontrolcom: Must Read: Full text of Mukesh Ambani's statement to #Reliance #Jio customers https://t.co/WV7F6zOO7t #JioPrime #Prime…",Reliance,NULL,NULL,"2017-03-31 22:14:19",1491405174
anurag8710,"RT @aseemmanchanda: Reliance Jio summer surprise service will be free till July @ZeeBusiness @reliancejio",Reliance,NULL,NULL,"2017-03-31 22:13:53",1491405174
srdr1226,"Reliance Jio Prime membership offer extended, 'Summer Surprise' plan launched - Gadgets Now https://t.co/Yv5Nr2a4hj via @gadgetsnow",Reliance,NULL,NULL,"2017-03-31 22:13:21",1491405174
PooranRana,"Reliance Jio Prime Membership Deadline Extended Till April 15: All You Need to Know
Posted on: March 31, 2017,... https://t.co/K36y7HJn6l",Reliance,NULL,NULL,"2017-03-31 22:08:06",1491405174
darokr1,"#Recruiting #bhakts on #Papudiwas... Report to nearest #RSS shakhas (Branches)... Or send a message via reliance ji… https://t.co/k9ttzol9IR",Reliance,NULL,NULL,"2017-03-31 22:07:47",1491405174
being_malik,"Reliance Jio pushes paid plan deadline to April 15, continues price… https://t.co/c0vw3Unoe4 #news #india #topsto",Reliance,NULL,NULL,"2017-03-31 22:07:25",1491405174
freeofferstore,"Jio Prime Extension – Reliance Jio Happy New Year offer extended for 15 Days + Summer… https://t.co/gwCXg08Yq0 https://t.co/qRjkPIA6GX",Reliance,NULL,NULL,"2017-03-31 22:00:33",1491405174
desidealss,"Jio Prime Extension – Reliance Jio Happy New Year offer extended for 15 Days + Summer Surprise Offer + Best Offer -… https://t.co/bGB6An2GdB",Reliance,NULL,NULL,"2017-03-31 22:00:27",1491405174
FrostbiteCanada,"Reliance Jio Garners 72 Million Paid Users; Extends Prime Offer #tech https://t.co/si0VqMJkcs https://t.co/yKT83NiWAh",Reliance,NULL,NULL,"2017-03-31 21:57:15",1491405175
WordLinkTECH,"Reliance Jio Garners 72 Million Paid Users; Extends Prime Offer #tech https://t.co/J9p5xAaIiF https://t.co/ydhK5ddcaT",Reliance,NULL,NULL,"2017-03-31 21:54:14",1491405175
ossbss_ami_ucc,"AMI Business Survey: Hurun India Philanthropy list: HCL's Shiv Nadar, Infosys' Kris… https://t.co/nBCy8aVI8A",Reliance,NULL,NULL,"2017-03-31 21:49:20",1491405175
Yoursheesh,"RT @SirJadeja: Two Minutes Of Silence For Reliance Jio Customers Who Recharged Rs 149 Plan Today. ?

#JioPrime #Jio4G Jio Summer Surprise O…",Reliance,NULL,NULL,"2017-03-31 21:48:05",1491405175
StockflareIN,"#RCOM: The forecast EPS for Reliance Communications Ltd has increased to ₹0.05 from ₹-0.31 in the last week. (https://t.co/5QciPkIRE7)",Reliance,NULL,NULL,"2017-03-31 21:45:24",1491405175
StockflareIN,"#RCOM: Reliance Communications Ltd has gained a star, now a 2 star stock. (https://t.co/5QciPkIRE7)",Reliance,NULL,NULL,"2017-03-31 21:45:24",1491405175
GourabVarma,"Reliance JIO Summer Surprise Offer Launched - Free till July - (English &amp; Hindi) Official Confirmed: https://t.co/bPr1cWBuaM via",Reliance,NULL,NULL,"2017-03-31 21:44:42",1491405175
Cyber_pace,"ALERT?
Reliance Jio Free Offer extended till July 2017. Get free 4G till July 2017 by becoming a prime Member and... https://t.co/hYcz9tNqK9",Reliance,NULL,NULL,"2017-03-31 21:43:41",1491405176
MadanLmg,"RT @tech2eets: .@reliancejio Prime membership registrations extended to 15 April https://t.co/RMhqPhqMI3 #JioPrime #RelianceJio",Reliance,NULL,NULL,"2017-03-31 21:43:12",1491405176
StockflareIN,"#RELCAPITAL: Reliance Capital Limited has gained a star, now a 4 star stock. (https://t.co/Km2NXefYwR)",Reliance,NULL,NULL,"2017-03-31 21:42:33",1491405176
StockflareIN,"#RELCAPITAL: The target price for Reliance Capital Limited has increased to ₹663.85 from ₹622.6 in the last week. (https://t.co/Km2NXefYwR)",Reliance,NULL,NULL,"2017-03-31 21:42:33",1491405176
TheJEHman,"AMAZING! Mr. Ambani does a great job, 
https://t.co/nuvFbSTOjg",Reliance,NULL,NULL,"2017-03-31 21:42:28",1491405177
niranjan8192,"@H2Sourav @MZTR23 @reliancejio @JioCare That is nowhere mentioned in the official press release.… https://t.co/IRxHXJIrUZ",Reliance,NULL,NULL,"2017-03-31 21:35:22",1491405177
Yashwantreddy28,"Jio’s free service period is coming to an end in India. #global6013 #profkeech
https://t.co/BoTa8JWpGz",Reliance,NULL,NULL,"2017-03-31 21:33:08",1491405177
Indian_Biz,"Reliance Jio Extends Prime Membership Till 15 April https://t.co/g24PRYmzzF #india #indiabiz",Reliance,NULL,NULL,"2017-03-31 21:31:26",1491405177
amitdasvenom,"Retweeted Reliance Jio (@reliancejio):

Thank you for being a founder member of the Jio Movement. Enjoy 3 months... https://t.co/d6FmCEpkwk",Reliance,NULL,NULL,"2017-03-31 21:24:33",1491405177
Holarmi161,"Airtel ordered to pull down 'fastest network' ad after Reliance Jio's complaint:         The Advertising Standards…… https://t.co/M2kOJisEey",Reliance,NULL,NULL,"2017-03-31 21:24:14",1491405177
Holarmi161,"Airtel ordered to pull down 'fastest network' ad after Reliance Jio's complaint:         The Advertising Standards…… https://t.co/Djd63hEWD6",Reliance,NULL,NULL,"2017-03-31 21:24:10",1491405177
AmolAnilIngale1,"RT @irajvirsingh: Now aftr Jio Summer Surprise Offer announcement , Im wonderiny Wat all other Telecom operators vil offer to tackle Relian…",Reliance,NULL,NULL,"2017-03-31 21:22:05",1491405177
anandshbh,"RT @pmmrcool: Two Minutes Of Silence For Reliance Jio Customers Who Recharged Rs 149 Plan Today. ?

#PappuDiwas",Reliance,NULL,NULL,"2017-03-31 21:21:41",1491405177
irajvirsingh,"Now aftr Jio Summer Surprise Offer announcement , Im wonderiny Wat all other Telecom operators vil offer to tackle… https://t.co/rLehtIQynu",Reliance,NULL,NULL,"2017-03-31 21:20:32",1491405177
Cooldeep_Raj,"RT @SirJadeja: Two Minutes Of Silence For Reliance Jio Customers Who Recharged Rs 149 Plan Today. ?

#JioPrime #Jio4G Jio Summer Surprise O…",Reliance,NULL,NULL,"2017-03-31 21:18:29",1491405177
irajvirsingh,"Reliance Jio alag hi #aprilfoolsday Khel gya Mitro !!  #JioPrime Jio Summer Surprise Offer  #RelianceJio Rs 303 https://t.co/bY2jNO1n39",Reliance,NULL,NULL,"2017-03-31 21:16:55",1491405181
lokeshs89834624,"RT @choeku_jack: Reliance Jio pushes paid plan deadline to April 15, continues price war - Economic Times… https://t.co/ATvjFCFOqS",Reliance,NULL,NULL,"2017-03-31 21:16:28",1491405182
NewUnitedStates,"Visit https://t.co/LwZSwBNRHu #TopNews https://t.co/uiL7moRreE",Reliance,NULL,NULL,"2017-03-31 21:16:05",1491405182
lokeshs89834624,"RT @jinitjain08: Looks really ominous with the way Reliance Jio is taking on the competition https://t.co/8jQXoxQvgc",Reliance,NULL,NULL,"2017-03-31 21:15:41",1491405182
lautanjobs,"JC FC&amp;A Lead C Job at Reliance Jio Infocomm Limited https://t.co/XmrYSGCmNz / India #India #Jobs #JobSeekers #Employment #Recruiting #Hiri…",Reliance,NULL,NULL,"2017-03-31 21:15:26",1491405182
bilalhaider437,"reliance Jio extended Jio offer till 30th June with complementary basis as Jio summer season offer.CX has to enroll ds offer before 15 april",Reliance,NULL,NULL,"2017-03-31 21:15:07",1491405182
niteshyadav1772,"RT @SirJaddeja: Two Minutes Of Silence For Reliance Jio Customers Who Recharged Rs 149 Plan Today. ?
#JioPrime #Jio4G Jio Summer Surprise O…",Reliance,NULL,NULL,"2017-03-31 21:13:16",1491405182
somanathjn,"Good news for Jio Subscribers. https://t.co/zRoX56SzWx",Reliance,NULL,NULL,"2017-03-31 21:12:04",1491405182
lokeshs89834624,"RT @dna: Reliance Jio Prime membership extended till April 15: Full text of Mukesh Ambani’s letter https://t.co/3TjSA0Putb https://t.co/5GW…",Reliance,NULL,NULL,"2017-03-31 21:10:03",1491405182
lokeshs89834624,"RT @SirJadeja: Reliance Jio Clocks Over 72 Million Prime Members,Membership Deadline Extended Till April 15. Recharge For Rs.303 Get 3 Mont…",Reliance,NULL,NULL,"2017-03-31 21:09:45",1491405182
dc2net,"Reliance Jio Prime membership: The cashback offer comes with a catch – The Indian Express https://t.co/XHc2ryQvSD",Reliance,NULL,NULL,"2017-03-31 21:09:34",1491405182
SRKsGladiator_,"RT @dna: Great news for users: Reliance Jio Prime Members scheme extended till April 15 https://t.co/FgZh4mXbci https://t.co/irp512UCxC",Reliance,NULL,NULL,"2017-03-31 21:08:00",1491405182
Venky_Siliveri,"RT @timesofindia: Reliance Jio Prime membership offer extended https://t.co/DINPOVXrJo via @gadgetsnow",Reliance,NULL,NULL,"2017-03-31 21:07:31",1491405182
pushap_raj,"RT @SirJaddeja: Two Minutes Of Silence For Reliance Jio Customers Who Recharged Rs 149 Plan Today. ?
#JioPrime #Jio4G Jio Summer Surprise O…",Reliance,NULL,NULL,"2017-03-31 21:07:04",1491405182
ManUtd_KKR,"RT @SirJadeja: Reliance Jio Clocks Over 72 Million Prime Members,Membership Deadline Extended Till April 15. Recharge For Rs.303 Get 3 Mont…",Reliance,NULL,NULL,"2017-03-31 21:07:00",1491405182
Tabletdiscount1,"How to Recharge and Subscribe to Jio Prime Plans

For one month, you can recharge and sign up to Reliance Jio P… https://t.co/Wh2BKjeBuv",Reliance,NULL,NULL,"2017-03-31 21:05:40",1491405185
Som_Kranti,"Reliance Jio offers 3 more months of free data for Prime Members as ""complimentary""; keeps Prime membership... https://t.co/2dE6wUxCyx",Reliance,NULL,NULL,"2017-03-31 21:02:59",1491405185
ysinghal22,"Hey guys Reliance Jio released new SUMMER Surprise OFFER. All details are down below
https://t.co/FCtCvKRsgl",Reliance,NULL,NULL,"2017-03-31 21:02:57",1491405185
TarakantModi,"RT @SirJadeja: Two Minutes Of Silence For Reliance Jio Customers Who Recharged Rs 149 Plan Today. ?

#JioPrime #Jio4G Jio Summer Surprise O…",Reliance,NULL,NULL,"2017-03-31 21:01:26",1491405185
Parthi4u2,"RT @SirJadeja: Two Minutes Of Silence For Reliance Jio Customers Who Recharged Rs 149 Plan Today. ?

#JioPrime #Jio4G Jio Summer Surprise O…",Reliance,NULL,NULL,"2017-03-31 21:01:20",1491405186
Parthi4u2,"RT @SirJadeja: Reliance Jio Clocks Over 72 Million Prime Members,Membership Deadline Extended Till April 15. Recharge For Rs.303 Get 3 Mont…",Reliance,NULL,NULL,"2017-03-31 21:01:12",1491405186
trendinaliaIN,"⒍ Jio Summer Surprise Offer
⒎ #SRKAnushkaOn11Aug
⒏ Poland
⒐ Google Maps
⒑ Reliance Jio

2017/4/1 02:28 IST #trndnl https://t.co/LZ0lSnKin9",Reliance,NULL,NULL,"2017-03-31 21:00:06",1491405186
drmustaq,"RT @irajvirsingh: CEOs of Airtel , Vodafone and Idea outside Reliance Jio office . #RelianceJio #JioPrime Jio Summer Surprise Offer Rs 303…",Reliance,NULL,NULL,"2017-03-31 20:58:19",1491405186
jinitjain08,"Looks really ominous with the way Reliance Jio is taking on the competition https://t.co/8jQXoxQvgc",Reliance,NULL,NULL,"2017-03-31 20:58:06",1491405186
indian24news,"Reliance Jio Prime Membership Deadline Extended Till April 15: All You Need to Know https://t.co/LvhQP2yS9o #news… https://t.co/y929TOMyCv",Reliance,NULL,NULL,"2017-03-31 20:58:02",1491405186
pmmrcool,"Two Minutes Of Silence For Reliance Jio Customers Who Recharged Rs 149 Plan Today. ?

#PappuDiwas",Reliance,NULL,NULL,"2017-03-31 20:56:41",1491405186
arpit7007,"Reaction of Airtel, Vodafone, Idea telecom operators after Reliance Jio announced Summer Surprise Offer ?… https://t.co/OO366S5yDw",Reliance,NULL,NULL,"2017-03-31 20:55:59",1491405186
deepasahuilu29,"RT @iam_zaid: Reaction of Airtel, Vodafone, Idea telecom operators after Reliance Jio announced Summer Surprise Offer ? https://t.co/wtcVFd…",Reliance,NULL,NULL,"2017-03-31 20:54:45",1491405186
Nishant90442654,"RT @Nishant90442654: BOOM RELIANCE JIO GIVES MORE FREE UNLIMITED INTERNET AND CALLS FOR 4 MONTHS MORE WATCH THIS VIDEO CAREFULLY.
https://t…",Reliance,NULL,NULL,"2017-03-31 20:53:48",1491405186
Nishant90442654,"BOOM RELIANCE JIO GIVES MORE FREE UNLIMITED INTERNET AND CALLS FOR 4 MONTHS MORE WATCH THIS VIDEO CAREFULLY.… https://t.co/oH8KFHshUl",Reliance,NULL,NULL,"2017-03-31 20:53:05",1491405186
SanjayBhiyania,"Reliance Jio Prime Subscription Last Date Extended to April 15 https://t.co/hUfakWDjkN",Reliance,NULL,NULL,"2017-03-31 20:52:14",1491405191
Vatsdeepanshu19,"RT @SirJadeja: Two Minutes Of Silence For Reliance Jio Customers Who Recharged Rs 149 Plan Today. ?

#JioPrime #Jio4G Jio Summer Surprise O…",Reliance,NULL,NULL,"2017-03-31 20:51:42",1491405191
Shanu2_,"RT @sanjaybafna: RIL Chairman Mukesh Ambani's  Letter to all Reliance #Jio Subscribers on extension of #JioPrime, Jio Summer Surprise Offer…",Reliance,NULL,NULL,"2017-03-31 20:49:33",1491405191
being_malik,"Reliance Jio pushes paid plan deadline to April 15, continues price… https://t.co/JgOF91S6K0 #news #india #topsto",Reliance,NULL,NULL,"2017-03-31 20:49:20",1491405191
vaibhavakanonu,"RT @AcheLadki: Reliance Jio is like a boyfriend.
Before marriage they give you free gifts bt you need to pay dowry for taking the relations…",Reliance,NULL,NULL,"2017-03-31 20:49:11",1491405191
SATISHSHARMA999,"RT @timesofindia: Reliance Jio Prime membership offer extended https://t.co/DINPOVXrJo via @gadgetsnow",Reliance,NULL,NULL,"2017-03-31 20:49:07",1491405191
SATISHSHARMA999,"RT @dna: Reliance Jio Prime membership extended till April 15: All you need to know about Jio Summer Surprise https://t.co/HSfrymdrJs https…",Reliance,NULL,NULL,"2017-03-31 20:48:53",1491405191
SATISHSHARMA999,"RT @irajvirsingh: CEOs of Airtel , Vodafone and Idea outside Reliance Jio office . #RelianceJio #JioPrime Jio Summer Surprise Offer Rs 303…",Reliance,NULL,NULL,"2017-03-31 20:48:15",1491405191
SATISHSHARMA999,"RT @ZeeNews: Reliance Jio Prime membership deadline extended to April 15
https://t.co/lGkx2OdF8N https://t.co/BIzUVUSgF7",Reliance,NULL,NULL,"2017-03-31 20:47:51",1491405191
SATISHSHARMA999,"RT @ZeeNews: Reliance Jio has a competitor! Datawind to offer data at just Rs 20 per month https://t.co/8zK4QijMEy https://t.co/Vp7WpmZGDe",Reliance,NULL,NULL,"2017-03-31 20:47:38",1491405191
SATISHSHARMA999,"RT @dna: Reliance Jio Prime membership extended till April 15: Full text of Mukesh Ambani’s letter https://t.co/3TjSA0Putb https://t.co/5GW…",Reliance,NULL,NULL,"2017-03-31 20:47:24",1491405191
utsav_agnihotri,"RT @dna: Reliance Jio Prime membership extended till April 15: Full text of Mukesh Ambani’s letter https://t.co/3TjSA0Putb https://t.co/5GW…",Reliance,NULL,NULL,"2017-03-31 20:47:07",1491405191
utsav_agnihotri,"RT @SirJadeja: Two Minutes Of Silence For Reliance Jio Customers Who Recharged Rs 149 Plan Today. ?

#JioPrime #Jio4G Jio Summer Surprise O…",Reliance,NULL,NULL,"2017-03-31 20:46:57",1491405191
ghanendra,"RT @sanjaybafna: RIL Chairman Mukesh Ambani's  Letter to all Reliance #Jio Subscribers on extension of #JioPrime, Jio Summer Surprise Offer…",Reliance,NULL,NULL,"2017-03-31 20:46:52",1491405192
utsav_agnihotri,"RT @snmoond: Thanku @reliancejio for ""Jio Summer Surprise Offer"". It's Prime time on Reliance Jio 4 getting Surprise Offer From Jio.
""Jio J…",Reliance,NULL,NULL,"2017-03-31 20:46:47",1491405192
