time,username,tweet,company,sentiment_of_tweet,confidence_of_sentiment,date
1490031686,helloashish1987,"RT @TCS: Assure Intelligent #utilities with equally intelligent Big Data Systems. https://t.co/jHLySWcZbx #ThinkAssurance https://t.co/0NaW…",TCS,NULL,NULL,"2017-03-12 21:02:35"
1490031686,nupur,"RT @TataCompanies: .@TCS's Yogesh Chauhan on how the company is using technology to create a sustainable world https://t.co/STXzx0N4Ij http…",TCS,NULL,NULL,"2017-03-12 20:46:07"
1490031687,Kalpurza,"RT @Thenationalis27: Dear @TCS @People_TCS many of your employees involves in Qnet @QNET_India  and forcing other employees to join it.
htt…",TCS,NULL,NULL,"2017-03-12 20:03:28"
1490031687,business_supser,"#TCS Tata Consultancy Services: A permanent solution needed to address rising cash pile. Read more: https://t.co/3FEAneXzEF $TCS",TCS,NULL,NULL,"2017-03-12 19:29:02"
1490031687,3NovicesChennai,"#3Novices : Tata Consultancy Services: A permanent solution needed to address rising cash pile https://t.co/x4KXrKknRy Unlike peers Wipro …",TCS,NULL,NULL,"2017-03-12 19:25:16"
1490031687,OptionsTip,"New post: Tata Consultancy Services: A permanent solution needed to address rising cash pile https://t.co/XyP785cDSm",TCS,NULL,NULL,"2017-03-12 19:01:51"
1490031687,AbKumar1,"RT @TataCompanies: .@TCS's Yogesh Chauhan on how the company is using technology to create a sustainable world https://t.co/STXzx0N4Ij http…",TCS,NULL,NULL,"2017-03-12 16:43:46"
1490031687,Aditya25046397,"RT @TataCompanies: .@TCS's Yogesh Chauhan on how the company is using technology to create a sustainable world https://t.co/STXzx0N4Ij http…",TCS,NULL,NULL,"2017-03-12 16:38:03"
1490031687,denim84,"RT @TataCompanies: .@TCS's Yogesh Chauhan on how the company is using technology to create a sustainable world https://t.co/STXzx0N4Ij http…",TCS,NULL,NULL,"2017-03-12 16:15:46"
1490031687,zaheer3103,"RT @TataCompanies: .@TCS's Yogesh Chauhan on how the company is using technology to create a sustainable world https://t.co/STXzx0N4Ij http…",TCS,NULL,NULL,"2017-03-12 16:06:00"
1490031687,ibrahimsns,"RT @TataCompanies: .@TCS's Yogesh Chauhan on how the company is using technology to create a sustainable world https://t.co/STXzx0N4Ij http…",TCS,NULL,NULL,"2017-03-12 16:05:00"
1490031687,TCS,"RT @TataCompanies: .@TCS's Yogesh Chauhan on how the company is using technology to create a sustainable world https://t.co/STXzx0N4Ij http…",TCS,NULL,NULL,"2017-03-12 16:02:46"
1490031687,RoySudi,"New @TCS website launched...looks great! https://t.co/5rGA5PDbj6 #neatstuff",TCS,NULL,NULL,"2017-03-12 15:28:37"
1490031687,llkomalam,"RT @TataCompanies: .@TCS's Yogesh Chauhan on how the company is using technology to create a sustainable world https://t.co/STXzx0N4Ij http…",TCS,NULL,NULL,"2017-03-12 15:18:26"
1490031687,bFATuQZLQu6Vmjp,"RT @AvodahCorp: #TataMotors appoints youngest CEO MR. Natarajan Chandrasekaran as new #jaguarLandRover chairman find out more about the $16…",TCS,NULL,NULL,"2017-03-12 13:22:03"
1490031688,gaurav9u,"RT @TataCompanies: .@TCS's Yogesh Chauhan on how the company is using technology to create a sustainable world https://t.co/STXzx0N4Ij http…",TCS,NULL,NULL,"2017-03-12 13:12:40"
1490031689,SyedAhmedIqbal2,"RT @TataCompanies: .@TCS's Yogesh Chauhan on how the company is using technology to create a sustainable world https://t.co/STXzx0N4Ij http…",TCS,NULL,NULL,"2017-03-12 13:05:49"
1490031689,KuhaniKuvani,"RT @TataCompanies: .@TCS's Yogesh Chauhan on how the company is using technology to create a sustainable world https://t.co/STXzx0N4Ij http…",TCS,NULL,NULL,"2017-03-12 12:26:13"
1490031689,wegotjob,"RT @TCS: What are the 4 'P's that can help banks stay competitive in today's #digital payments era? https://t.co/rtkYwQx8Li https://t.co/jh…",TCS,NULL,NULL,"2017-03-12 11:12:26"
1490031689,shankarswamy773,"RT @lal_1404: how will u pay 4 it.#Company or Project #profit?.https://t.co/fYBdSLR4p6 @Wipro @EYnews @Infosys @CapgeminiIndia @TCS @IntelI…",TCS,NULL,NULL,"2017-03-12 10:53:38"
1490031689,gfernandoamb,"'Be Champions of Digital': Rajesh Gopinathan tells TCS employees in email https://t.co/n9TWweF4qk via @indiatoday",TCS,NULL,NULL,"2017-03-12 10:09:46"
1490031689,AdhikariSonia,"RT @TataCompanies: .@TCS's Yogesh Chauhan on how the company is using technology to create a sustainable world https://t.co/STXzx0N4Ij http…",TCS,NULL,NULL,"2017-03-12 09:43:01"
1490031689,HexaTata,"RT @TataCompanies: .@TCS's Yogesh Chauhan on how the company is using technology to create a sustainable world https://t.co/STXzx0N4Ij http…",TCS,NULL,NULL,"2017-03-12 09:40:42"
1490031689,AjoyKumarDey,"RT @TataCompanies: .@TCS's Yogesh Chauhan on how the company is using technology to create a sustainable world https://t.co/STXzx0N4Ij http…",TCS,NULL,NULL,"2017-03-12 09:12:40"
1490031689,mainpuripolice,"RT @up100: Tata Consultancy Services (TCS) Officers  visiting at ""UP-100"" Bhawan Lucknow @uppolice @anilarch https://t.co/JDQ3ot0IOv",TCS,NULL,NULL,"2017-03-12 09:09:59"
1490031689,juancarlosvigol,"RT @TataCompanies: .@TCS's Yogesh Chauhan on how the company is using technology to create a sustainable world https://t.co/STXzx0N4Ij http…",TCS,NULL,NULL,"2017-03-12 09:05:13"
1490031689,KoushalBadgavay,"RT @TataCompanies: .@TCS's Yogesh Chauhan on how the company is using technology to create a sustainable world https://t.co/STXzx0N4Ij http…",TCS,NULL,NULL,"2017-03-12 09:02:11"
